rank,accountid,rating
3734,Sinedd92,3.84
3735,elMeco,3.84
3736,BillyThePig,3.84
3737,MeowBoZi,3.84
3738,SillyBuffoon,3.84
3739,Gugu,3.84
3740,NikSovetich,3.84
3741,Kollop,3.84
3742,Crozen,3.84
3743,出軌,3.84
3744,Dralek,3.84
3745,CarlosBounce,3.84
3746,Skvoz,3.84
3747,ZXR400,3.84
3748,DeadlyFeet,3.84
3749,jeremfo,3.84
3750,Morfoneusz,3.84
3751,Малой,3.84
3752,olimp,3.84
3753,crazy,3.84
3754,GoldOgre,3.84
3755,BIGGIEPAULS,3.84
3756,KnightMax,3.84
3757,Zombayo,3.84
3758,dzqsruiatkfb,3.83
3759,Answer,3.83
3760,OnyxSatyr,3.83
3761,ЛовкийБизон,3.83
3762,shuangtoulon,3.83
3763,oaxffxx,3.83
3764,twilightrain,3.83
3765,阿花,3.83
3766,竞技场主宰,3.83
3767,HiPi,3.83
3768,Ichigo,3.83
3769,free,3.83
3770,Zvv,3.83
3771,Hellscream,3.83
3772,Jason,3.83
3773,KarlGlatt,3.83
3774,Somrak,3.83
3775,대리담당일찐멘탱,3.83
3776,dixing,3.83
3777,kenji,3.83
3778,Chelikslav,3.83
3779,kadas,3.83
3780,SilverRain,3.83
3781,VaSiliSaV,3.83
3782,Kadima,3.83
3783,Pippoli,3.83
3784,alex,3.83
3785,sebzoRR,3.83
3786,lex,3.83
3787,Владимир,3.83
3788,Lasse112,3.83
3789,Buondiablo,3.83
3790,Dennis,3.83
3791,Sec,3.83
3792,Aitpa,3.83
3793,ConquerOrDie,3.83
3794,Timppa,3.83
3795,klopendriko,3.83
3796,SharkTears,3.83
3797,JadeGnoll,3.83
3798,BrownRaven,3.83
3799,pliiii,3.83
3800,KLXHZ,3.83
3801,一半的雪青色幽靈,3.83
3802,xevJNnbZ,3.83
3803,Robo,3.82
3804,vIMtLxBb,3.82
3805,ClearLvLvNo9,3.82
3806,赛利卡,3.82
3807,MiaoM,3.82
3808,biyushuihan,3.82
3809,rqqwe,3.82
3810,ZehHerzog0,3.82
3811,Fury777,3.82
3812,Fermion,3.82
3813,august,3.82
3814,SlapMeHarder,3.82
3815,plsdontworry,3.82
3816,ReborneD,3.82
3817,FeurigScharf,3.82
3818,GUCIO,3.82
3819,Spartanec104,3.82
3820,SingMellis,3.82
3821,MervNoob,3.82
3822,Skala,3.82
3823,YorO,3.82
3824,Nippy,3.82
3825,GervasKiller,3.82
3826,DeerChasing,3.82
3827,CrazyKong,3.82
3828,Malbar,3.82
3829,brief,3.82
3830,mfoczoaiv,3.82
3831,Klaital,3.82
3832,swift,3.82
3833,Quarek,3.82
3834,Spawnlocke,3.81
3835,Tuturu,3.81
3836,AfterLife,3.81
3837,RobotWizard,3.81
3838,omqqd,3.81
3839,zhaozilong,3.81
3840,ediagd,3.81
3841,SilverHawk,3.81
3842,fireway,3.81
3843,LuckyJiale,3.81
3844,Goldberg,3.81
3845,Sapiens,3.81
3846,MiniQ,3.81
3847,Aspyre,3.81
3848,Focused,3.81
3849,Leatherman,3.81
3850,Ananas,3.81
3851,snufy,3.81
3852,Trupolub,3.81
3853,ShyX,3.81
3854,Artemlew,3.81
3855,Fracktar,3.81
3856,romchigo,3.81
3857,Bomber,3.81
3858,Lolitov33,3.81
3859,JenekF,3.81
3860,OneChester,3.81
3861,skywalker,3.81
3862,Elcrack,3.81
3863,Aiglenoir,3.81
3864,Moryii,3.81
3865,河北彩花,3.81
3866,kluska1982,3.81
3867,sliddy,3.81
3868,JannaFriske,3.81
3869,Horstine,3.81
3870,rbivmmvd,3.81
3871,滑稽的玫瑰色熊,3.81
3872,dbqqihsvmw,3.81
3873,Set,3.81
3874,goedie,3.81
3875,Jok3r,3.81
3876,Tipek,3.81
3877,Vejlemand,3.81
3878,kapamen,3.81
3879,liumingzhe,3.8
3880,yang,3.8
3881,ReHe,3.8
3882,MistyHunter,3.8
3883,DJW,3.8
3884,Polaris,3.8
3885,yanhua,3.8
3886,Matilla,3.8
3887,nomad,3.8
3888,thed007dude,3.8
3889,oik0v,3.8
3890,Daejin,3.8
3891,Mesmerise,3.8
3892,Nim,3.8
3893,OpalBear,3.8
3894,Fenja2195,3.8
3895,Bushido,3.8
3896,Bjoerne,3.8
3897,mogul,3.8
3898,Mantequilla,3.8
3899,Nolaan,3.8
3900,Alniciapon,3.8
3901,FinGolFin,3.8
3902,sQuO,3.8
3903,Jeremiezouzo,3.8
3904,Kakan,3.8
3905,offender78,3.8
3906,leofromkgb,3.8
3907,Pill,3.8
3908,Nabyar,3.8
3909,naglec,3.8
3910,SteelDance3r,3.8
3911,Sdfaret2,3.8
3912,alexw1993,3.8
3913,Lothlórien,3.8
3914,Thorvaiso,3.8
3915,iBTFJjXG,3.8
3916,CHNbarcode,3.8
3917,minxBook,3.8
3918,Cells,3.8
3919,wtybilll,3.8
3920,等天黑,3.8
3921,真實的棕褐色水獺,3.8
3922,Piratu,3.8
3923,LuckyOwl,3.79
3924,Roar,3.79
3925,FanChuBin,3.79
3926,主要的灰色獾,3.79
3927,qifei,3.79
3928,Conner,3.79
3929,JillWood,3.79
3930,cijian,3.79
3931,JiBoDaaaaa,3.79
3932,Kyle,3.79
3933,Wednesday,3.79
3934,chunking,3.79
3935,Saltzzz,3.79
3936,LOKOfanatik,3.79
3937,DeadMan,3.79
3938,CroNiksa,3.79
3939,Stvre,3.79
3940,Денис,3.79
3941,StarFox,3.79
3942,Sn0wEffect,3.79
3943,JimKlooster,3.79
3944,Athaarin,3.79
3945,ManciaPatate,3.79
3946,Svyat,3.79
3947,mudrac,3.79
3948,frostmurne,3.79
3949,Penisbaron,3.79
3950,Ritzti,3.79
3951,Menka,3.79
3952,Clear,3.79
3953,MartinB,3.79
3954,Freshwater,3.79
3955,SuicideDE,3.79
3956,HiImStoned,3.79
3957,whilewolf,3.79
3958,Reedfield,3.79
3959,bdixjtelvbnl,3.79
3960,keo,3.79
3961,APMking,3.78
3962,Gazh14,3.78
3963,XiaoLiu,3.78
3964,上瘾,3.78
3965,Obsession,3.78
3966,tomato,3.78
3967,ruoli,3.78
3968,Nocturne,3.78
3969,Kingjolan,3.78
3970,HitRun,3.78
3971,RemGON,3.78
3972,Bobgar,3.78
3973,JohnnyKILL,3.78
3974,MissZombie,3.78
3975,Amlaith,3.78
3976,balintfekete,3.78
3977,DarkGamer,3.78
3978,DST,3.78
3979,propetter,3.78
3980,Prianik,3.78
3981,Focus,3.78
3982,Runftw,3.78
3983,BanditVilain,3.78
3984,Jason,3.78
3985,Hemsut,3.78
3986,artyombn,3.78
3987,Ilya,3.78
3988,NitraaX,3.78
3989,Az00o,3.78
3990,NinSfer,3.78
3991,GoldenPants,3.78
3992,Zazukeman,3.78
3993,MrJiraiya,3.78
3994,eternal,3.78
3995,无敌啪啦嘟嘟,3.78
3996,rXbMvUof,3.78
3997,X2G,3.78
3998,jojojonas42,3.78
3999,BeigeYeti,3.77
4000,caomqwcpmkxx,3.77
4001,ГеройГероев,3.77
4002,接續的灰色鯊魚,3.77
4003,ssadff,3.77
4004,MroźnyDuch,3.77
4005,HUILIYI,3.77
4006,danqiujiu,3.77
4007,ГодныйВор,3.77
4008,zero,3.77
4009,baoxuebs,3.77
4010,cnzzsvx,3.77
4011,FINN,3.77
4012,LIONS,3.77
4013,Zenstyle,3.77
4014,Medric,3.77
4015,RexRoyal,3.77
4016,oneone,3.77
4017,Blood,3.77
4018,M7Z,3.77
4019,IvanG,3.77
4020,Vasiliy,3.77
4021,RaccoonZ,3.77
4022,Crash,3.77
4023,RICHKING,3.77
4024,Elodyn,3.77
4025,GrafTrahula,3.77
4026,gunia,3.77
4027,WalloW,3.77
4028,LeGf,3.77
4029,Prince,3.77
4030,EXayer,3.77
4031,ShamanSauilc,3.77
4032,lolle,3.77
4033,Jman,3.77
4034,Varg,3.77
4035,Sapi,3.77
4036,Sauce,3.77
4037,Dannybv,3.77
4038,MintFukker,3.77
4039,Demonika,3.77
4040,franky,3.77
4041,SkygenEU,3.77
4042,Criminalist,3.77
4043,foxische,3.77
4044,gera,3.77
4045,Antemon00,3.77
4046,Ra1N,3.77
4047,异灵贼,3.77
4048,Makwkhulu,3.77
4049,Gwentpleb,3.77
4050,Monkerb,3.77
4051,緩慢的檸檬色法師,3.76
4052,ballplayer,3.76
4053,冷酷的死灵法师,3.76
4054,goustlike,3.76
4055,凌羽,3.76
4056,Setsuna,3.76
4057,CHNvsEUR,3.76
4058,Sun3un,3.76
4059,РедкийСатир,3.76
4060,doubleFly,3.76
4061,Behappyt1me,3.76
4062,KoTuK,3.76
4063,РоботНиндзя,3.76
4064,СильверФир,3.76
4065,Last,3.76
4066,DeadlyMouse,3.76
4067,Warriors993,3.76
4068,VPwizard,3.76
4069,Spruss,3.76
4070,xxxz,3.76
4071,Tyrap,3.76
4072,DeuCe,3.76
4073,EloiseJohn,3.76
4074,yjdlwohd3n5v,3.76
4075,Amon,3.76
4076,Art,3.76
4077,Niksana,3.76
4078,蹦蹦精靈,3.75
4079,kompacek,3.75
4080,littlefae,3.75
4081,Monster,3.75
4082,Rockylam,3.75
4083,lcsowtgsvap,3.75
4084,djwcb,3.75
4085,neverfall,3.75
4086,Ji33man,3.75
4087,cvbnm,3.75
4088,Turnusol,3.75
4089,tvujstary,3.75
4090,Deceiver,3.75
4091,Akirithia,3.75
4092,WinDark,3.75
4093,Potato,3.75
4094,Electrosteel,3.75
4095,reSAUC3D,3.75
4096,Region33,3.75
4097,Lazywave,3.75
4098,Смеховор,3.75
4099,AppleEat2,3.75
4100,mrflameboy59,3.75
4101,RevengeX,3.75
4102,히노,3.75
4103,BlueBullet,3.75
4104,Andreasto,3.75
4105,MataiZen,3.75
4106,Babylon,3.75
4107,tribunj,3.75
4108,lavolaille,3.75
4109,Alexandro199,3.75
4110,LuckyRan31,3.75
4111,VanishSM,3.75
4112,Guzgu,3.75
4113,SweGoat2,3.75
4114,Сше,3.75
4115,Мася,3.75
4116,BurtReynolds,3.75
4117,SkilledNoob,3.75
4118,Ceretas,3.75
4119,Favs,3.75
4120,QuickSilver,3.75
4121,prsmasr,3.75
4122,Leemoon,3.75
4123,Sawash,3.75
4124,LostMoneyBuy,3.75
4125,Faust,3.75
4126,CrazyMage,3.75
4127,Deoxys,3.75
4128,AML,3.75
4129,xdcuxvzqq,3.75
4130,sharla,3.75
4131,Faalski,3.75
4132,batterszh,3.75
4133,MEdslVDT,3.75
4134,WhySerious,3.75
4135,公正的棕色雪怪,3.75
4136,NeonWolf,3.74
4137,zMlSkWaz,3.74
4138,wtfzuotian,3.74
4139,MoriSummer,3.74
4140,menmu,3.74
4141,珊瑚色狗,3.74
4142,iphtxxli,3.74
4143,djwcb129,3.74
4144,darkshame,3.74
4145,smallstone,3.74
4146,KillDestroy,3.74
4147,gagamimi,3.74
4148,Coman,3.74
4149,hejka,3.74
4150,x7x62x,3.74
4151,Homer,3.74
4152,Annfi,3.74
4153,Ersy,3.74
4154,Капибара,3.74
4155,Lyrios,3.74
4156,Scopie,3.74
4157,Çetinceviz,3.74
4158,КрутойПись,3.74
4159,JokMet,3.74
4160,rex,3.74
4161,Theollo,3.74
4162,LikeAPanda,3.74
4163,FrancoN3ro,3.74
4164,Dondentrits,3.74
4165,boris2604,3.74
4166,TeHeBou,3.74
4167,osaka,3.74
4168,Loren,3.74
4169,Hierophantu,3.74
4170,tcrhrmc,3.74
4171,Sic,3.74
4172,dqqYpbfr,3.73
4173,MrXzl,3.73
4174,DLMdD,3.73
4175,kinger,3.73
4176,夜风微凉,3.73
4177,cebbil2,3.73
4178,RickSanchez,3.73
4179,gJXW5VKBN,3.73
4180,BouncyKnight,3.73
4181,KGans,3.73
4182,Ezas,3.73
4183,Waftyk,3.73
4184,Frostmourne,3.73
4185,Stahll,3.73
4186,Lehanders,3.73
4187,Cekarius,3.73
4188,StormBlessed,3.73
4189,bËst,3.73
4190,colorway,3.73
4191,Deadsmile,3.73
4192,Madara,3.73
4193,Sanmatveetos,3.73
4194,newseet,3.73
4195,nemo,3.73
4196,Tuskarrrghhh,3.73
4197,Raykozaki,3.73
4198,pascalbuz,3.73
4199,COde,3.73
4200,supersurfer,3.73
4201,Sepottaja,3.73
4202,Scythe,3.73
4203,Bulbasaur,3.73
4204,TURK,3.73
4205,imp,3.73
4206,Sairdontis,3.73
4207,CaptnCratos,3.73
4208,FurryMilk,3.73
4209,jinang,3.73
4210,jarahavelus,3.72
4211,Treserget,3.72
4212,zhitaaa,3.72
4213,qizhexiaozhu,3.72
4214,Guysmo,3.72
4215,阿怪,3.72
4216,Ash,3.72
4217,Kiana,3.72
4218,Xisa,3.72
4219,LYGcloud,3.72
4220,midnightc,3.72
4221,Makkara,3.72
4222,FireOrange,3.72
4223,Jaguar,3.72
4224,豆豆不乖,3.72
4225,Insensate,3.72
4226,ZbigniewJeż,3.72
4227,pedr,3.72
4228,Kerhanaci,3.72
4229,SkyA,3.72
4230,Gilotyna,3.72
4231,ГеройГероев,3.72
4232,Slaven,3.72
4233,OSOBoOPASEN,3.72
4234,Денис,3.72
4235,k4ra1,3.72
4236,timon19,3.72
4237,CandyPanda,3.72
4238,Myrkky,3.72
4239,Danbanan,3.72
4240,Baloord,3.72
4241,Nogalo,3.72
4242,Zephyr,3.72
4243,Dannedd,3.72
4244,Str00pwaf3l,3.72
4245,Gaddus,3.72
4246,Aeee,3.72
4247,昏暗的玫瑰色巫妖,3.72
4248,Bob,3.72
4249,TeaJJ,3.72
4250,扭曲的棕褐色魔嬰,3.72
4251,obscurity,3.72
4252,IceBerg,3.72
4253,idefix,3.71
4254,dskUCFZC,3.71
4255,Hyouka,3.71
4256,dnag,3.71
4257,oldiron666,3.71
4258,Rando,3.71
4259,lalala,3.71
4260,Aiface,3.71
4261,AbbyQ,3.71
4262,Pinbull,3.71
4263,Galicius,3.71
4264,BlackShark,3.71
4265,УшлыйОрк,3.71
4266,NizLicious,3.71
4267,nefigdel,3.71
4268,Cavalorn,3.71
4269,butterfly,3.71
4270,LeQNcz,3.71
4271,Сыч,3.71
4272,VEXXX,3.71
4273,l0impala,3.71
4274,Mefist0,3.71
4275,Ensar72,3.71
4276,Yoluminaki,3.71
4277,jabba,3.71
4278,rom,3.71
4279,DarkDivinity,3.71
4280,FtNRedskin,3.71
4281,wyrik,3.71
4282,openkwaky,3.71
4283,Barringer,3.71
4284,Blazer,3.71
4285,Epicguy,3.71
4286,Jonius,3.71
4287,djwscb,3.71
4288,QAQQWQ,3.71
4289,fsGnTFJj,3.71
4290,striky,3.71
4291,LavaImp,3.71
4292,AshotT800,3.7
4293,可愛的酒色幽光,3.7
4294,Guo,3.7
4295,GarnetGrell,3.7
4296,加冰美式,3.7
4297,誠實的火焰色蛟龍,3.7
4298,dskhiu,3.7
4299,ray,3.7
4300,quack,3.7
4301,alan,3.7
4302,RoyalGarcia,3.7
4303,TOPGUN,3.7
4304,Devsel,3.7
4305,Makedo,3.7
4306,PashZB,3.7
4307,GoldGnoll,3.7
4308,너희집굵은벌레,3.7
4309,Logic,3.7
4310,VLTCLAN,3.7
4311,EsgibtReis,3.7
4312,CaptainPyro,3.7
4313,Rolling,3.7
4314,Tamahawk,3.7
4315,Halbi,3.7
4316,Fatihson,3.7
4317,NightM4re,3.7
4318,kakkulol,3.7
4319,КрутойТюлень,3.7
4320,неизвестный,3.7
4321,Boo,3.7
4322,pushini,3.7
4323,BigLeone,3.7
4324,Vint,3.7
4325,Piecia,3.7
4326,MusicEater,3.7
4327,LowApmGirl,3.7
4328,zmacklej,3.7
4329,JudgeNash,3.7
4330,Teymteym,3.7
4331,Absolem,3.7
4332,ArtSof,3.7
4333,Cthulhu,3.7
4334,Combobreaker,3.7
4335,zuevtolya,3.7
4336,WokkaFlokka,3.7
4337,Vision,3.7
4338,zdepiote,3.7
4339,Legithero,3.7
4340,battlsyo,3.7
4341,steam,3.7
4342,POORM,3.7
4343,linho001,3.7
4344,TheDeceived,3.7
4345,CoralOrc,3.7
4346,Pcofos,3.7
4347,JOHN,3.7
4348,Iloveyou2,3.7
4349,dokuroyaiba,3.69
4350,Lycaon,3.69
4351,mgsm,3.69
4352,狐狐是垫的,3.69
4353,狂暴皮革,3.69
4354,wansui,3.69
4355,brpfeiw,3.69
4356,catlover,3.69
4357,NaNaESP,3.69
4358,Rikoshet,3.69
4359,JojoToto,3.69
4360,tomwaits,3.69
4361,Titania,3.69
4362,Fustoflex,3.69
4363,stretchi,3.69
4364,Ponsius,3.69
4365,RoostaBoosta,3.69
4366,visualmaniac,3.69
4367,GoldFace,3.69
4368,Dimon,3.69
4369,QiSunElaine,3.69
4370,Plugawy6,3.69
4371,Slavik,3.69
4372,MiguelBM13,3.69
4373,Vally,3.69
4374,sparcuss,3.69
4375,NekFen,3.69
4376,benfranklin,3.69
4377,Tacho,3.69
4378,Yugioh,3.69
4379,kyona,3.69
4380,Haku,3.69
4381,TimBeam,3.69
4382,Turboturken,3.69
4383,Mentalplay,3.69
4384,Alejandro,3.69
4385,pitler93,3.69
4386,hao108,3.69
4387,Miracle,3.69
4388,帥噠不明顯,3.69
4389,g9l689388d9v,3.69
4390,Kriostor,3.69
4391,Nadro,3.69
4392,BlackClaw,3.68
4393,prpgecko,3.68
4394,RazzleDazzle,3.68
4395,接續的珊瑚色龍獸,3.68
4396,bIaLQAom,3.68
4397,Fubar,3.68
4398,gbewyg,3.68
4399,빠바의아들,3.68
4400,tracing,3.68
4401,logiech,3.68
4402,Gitgit,3.68
4403,bbbbbbbox,3.68
4404,CounsellorDe,3.68
4405,Aneto,3.68
4406,Maneg,3.68
4407,ALLFORYOU,3.68
4408,ilian,3.68
4409,turtok4ever,3.68
4410,Mushao,3.68
4411,BAZBAZ,3.68
4412,Mangalkin,3.68
4413,O6umeJIb,3.68
4414,Shinji,3.68
4415,dfyz,3.68
4416,Suleyka,3.68
4417,Zloki,3.68
4418,jonaj10,3.68
4419,AKO,3.68
4420,Хемингуэй,3.68
4421,Damir,3.68
4422,RinceWind,3.68
4423,Scunkz,3.68
4424,TopTomi,3.68
4425,Vladoc32,3.68
4426,Karavay,3.68
4427,P0C1,3.68
4428,WhiteEnergy,3.68
4429,Frode,3.68
4430,N4ndis,3.68
4431,DetroitRW,3.68
4432,SenMilyar,3.68
4433,HTiPhSXw,3.68
4434,虛無的米色犀牛,3.68
4435,Losos,3.68
4436,trybato,3.67
4437,wezun4ik,3.67
4438,Onkk,3.67
4439,BeigeGhost,3.67
4440,Saki,3.67
4441,skyfk,3.67
4442,MadelineWils,3.67
4443,sartorris,3.67
4444,odkuigmw,3.67
4445,dwjcb,3.67
4446,NGYQ945,3.67
4447,IIIxuanIII,3.67
4448,Icey,3.67
4449,TTBOI,3.67
4450,moonknight,3.67
4451,LukeLuvo,3.67
4452,Fun,3.67
4453,Ding,3.67
4454,Heromasu,3.67
4455,DUBSTAPS,3.67
4456,Marillion,3.67
4457,breekachu,3.67
4458,ReadyPlayNeo,3.67
4459,Hutlet,3.67
4460,Mcatrogna,3.67
4461,Silent,3.67
4462,Jakobo,3.67
4463,LaKing,3.67
4464,Titan2001,3.67
4465,Kavarex98,3.67
4466,gafa,3.67
4467,untrustme,3.67
4468,Interlude,3.67
4469,FlameGrell,3.67
4470,Taerelo,3.67
4471,solo322,3.67
4472,Spontanitus,3.67
4473,dedpexto,3.67
4474,Snuggles,3.67
4475,neVs,3.67
4476,Maxic,3.67
4477,Pipisepi,3.67
4478,qazedc,3.67
4479,ygxjNnbZ,3.67
4480,Ogerkrieger,3.66
4481,David,3.66
4482,Demitrian,3.66
4483,AixxxMz,3.66
4484,IMChinese,3.66
4485,lushiboge,3.66
4486,magiclltt,3.66
4487,dopa,3.66
4488,vxbzwiqzmimw,3.66
4489,Faydalı,3.66
4490,Kapany3uk,3.66
4491,Deraths,3.66
4492,TRAVER,3.66
4493,PUNK,3.66
4494,Caseema,3.66
4495,DoomGinger,3.66
4496,iNsaNe,3.66
4497,DarkMatter,3.66
4498,Celinos,3.66
4499,Mgoshak,3.66
4500,Arantir,3.66
4501,maciek789,3.66
4502,крас,3.66
4503,CHe7oBUK,3.66
4504,DrkPredator,3.66
4505,Miracle,3.66
4506,Skarwage,3.66
4507,Signal,3.66
4508,Companiion,3.66
4509,sweetbeb,3.66
4510,Prometheus,3.66
4511,Orion,3.66
4512,bag,3.66
4513,Exalios,3.66
4514,Lesansgene,3.66
4515,KoddDead18,3.66
4516,Totek,3.66
4517,LeshaAbuzer,3.66
4518,Fnys,3.66
4519,MiyazawaFuka,3.66
4520,zhangpili,3.66
4521,bcu4ejstt99o,3.66
4522,Oompa,3.66
4523,ЛовкийОрк,3.65
4524,Melancholy,3.65
4525,Xingyiiiiiii,3.65
4526,嗨清,3.65
4527,卡布达丶贱贱,3.65
4528,koyfspl,3.65
4529,Sean,3.65
4530,Thirteen,3.65
4531,Sun,3.65
4532,sic,3.65
4533,Annie,3.65
4534,Masakrs,3.65
4535,FrosT,3.65
4536,Sinbad,3.65
4537,deepthought,3.65
4538,hecquenuz,3.65
4539,Pavles32,3.65
4540,TITOVIUS,3.65
4541,Resonans,3.65
4542,Kuningas,3.65
4543,segun,3.65
4544,Esgourde,3.65
4545,KABAL,3.65
4546,Olfwen,3.65
4547,funkyhead,3.65
4548,하고싶다,3.65
4549,ajsWpIcJ,3.65
4550,俩小复无猜,3.65
4551,vkbd,3.65
4552,Kingcarl,3.65
4553,yuanshen,3.65
4554,XZDJYP,3.65
4555,Baojans,3.64
4556,小牛頭人,3.64
4557,Gskiner,3.64
4558,YanseN,3.64
4559,gzr3594,3.64
4560,XiongQiaoKai,3.64
4561,qinyueji,3.64
4562,Flyfish,3.64
4563,陈大侠,3.64
4564,Ruok,3.64
4565,hkvy,3.64
4566,Patafian,3.64
4567,fggbbb,3.64
4568,Charlie,3.64
4569,VampCarter,3.64
4570,ccy10,3.64
4571,Meffodii,3.64
4572,krepish888,3.64
4573,unaabuelaman,3.64
4574,Ollowain,3.64
4575,Shibavan,3.64
4576,Quincy,3.64
4577,Scar,3.64
4578,Valendor,3.64
4579,R3V0,3.64
4580,聒噪的綠色坦克,3.64
4581,Shadow,3.64
4582,Draven,3.64
4583,Sillebua,3.63
4584,YapBiLamBiri,3.63
4585,XPoDwqYa,3.63
4586,TraDLaw,3.63
4587,李恬伊,3.63
4588,broken,3.63
4589,bxcs,3.63
4590,winsoda,3.63
4591,wtypill,3.63
4592,Arcobaleno,3.63
4593,luciferhand,3.63
4594,okayu,3.63
4595,蹦蹦熊,3.63
4596,takelife,3.63
4597,BetaDemona,3.63
4598,Альоша,3.63
4599,Halu,3.63
4600,KUTAYMIZRAK,3.63
4601,maxim,3.63
4602,Anoia,3.63
4603,vereshurka,3.63
4604,senzapaura,3.63
4605,SleepyBear,3.63
4606,메르엠,3.63
4607,Nyus,3.63
4608,Funker1337,3.63
4609,globwule,3.63
4610,AVD,3.63
4611,SuNForC,3.63
4612,murcigan88,3.63
4613,now666,3.63
4614,FFSnens,3.63
4615,Shiva,3.63
4616,Wellmet,3.63
4617,RockFury,3.63
4618,MRcccccc,3.63
4619,BabaJaga,3.63
4620,nazibo,3.63
4621,Kenny,3.63
4622,Midori,3.63
4623,Daddy,3.63
4624,Wangohan,3.63
4625,Balbatros,3.63
4626,Ifryth,3.63
4627,TheJ0Y,3.63
4628,FfVDiiAa,3.63
4629,AAhhihc,3.63
4630,kwxel,3.63
4631,Tirith,3.63
4632,하수스톤,3.63
4633,Trickster79,3.63
4634,Nolf,3.62
4635,feihuaa,3.62
4636,ГигантКрылан,3.62
4637,Gaia,3.62
4638,无忧之大肚腩,3.62
4639,Perdu202,3.62
4640,evknfehmjr,3.62
4641,vfcjncjpjrg,3.62
4642,Shawsnow,3.62
4643,Infinity,3.62
4644,Khorneflakes,3.62
4645,niights,3.62
4646,Berezka,3.62
4647,Ernesto,3.62
4648,Cerberus,3.62
4649,Ozzy,3.62
4650,Espartacus87,3.62
4651,BooZer,3.62
4652,Fetuhe,3.62
4653,exbolo,3.62
4654,Prophete,3.62
4655,Slehmk,3.62
4656,shak666,3.62
4657,shishen,3.62
4658,Toverbaas,3.62
4659,Lemur,3.62
4660,Will,3.62
4661,HeartBreaker,3.62
4662,turbokarlson,3.62
4663,Deadlykitten,3.62
4664,survival,3.62
4665,Runkel,3.62
4666,奪命腳,3.62
4667,Toti,3.62
4668,HappySuicide,3.62
4669,kookean,3.62
4670,BlueCarpet,3.61
4671,RioLin,3.61
4672,Megatron,3.61
4673,史詩的岩漿色熊,3.61
4674,DuanRanFan,3.61
4675,wazzvz,3.61
4676,beautiful,3.61
4677,Ludicrous,3.61
4678,Jamaica,3.61
4679,Petar,3.61
4680,Никола132,3.61
4681,DannyDJ,3.61
4682,贰拾級守門員,3.61
4683,Barlog,3.61
4684,GaBilak0s,3.61
4685,Suicidesheep,3.61
4686,loenne,3.61
4687,Хзнятко,3.61
4688,Bartis,3.61
4689,reissss,3.61
4690,milbo,3.61
4691,mvoodoo,3.61
4692,Nondaime,3.61
4693,Killa,3.61
4694,Aodhan,3.61
4695,Tenshin,3.61
4696,kohron,3.61
4697,Revold,3.61
4698,qifengle,3.61
4699,LordDojer,3.61
4700,epliotvvmva,3.61
4701,Patrice,3.61
4702,Eydam,3.61
4703,Tealer,3.61
4704,KKK69,3.6
4705,Njsljdw,3.6
4706,善良的米色法師,3.6
4707,Venom,3.6
4708,Bill,3.6
4709,RowenaSmith,3.6
4710,СоусТардар,3.6
4711,superDeath,3.6
4712,RadicalEd,3.6
4713,KDrew67,3.6
4714,dismalcloths,3.6
4715,Sina,3.6
4716,DeadlyPants,3.6
4717,Spyder,3.6
4718,Solrock,3.6
4719,Art18241,3.6
4720,Творог,3.6
4721,Andrewsha,3.6
4722,Mastermind,3.6
4723,Iceking,3.6
4724,Schamu,3.6
4725,Raven,3.6
4726,MTC,3.6
4727,HONOUR,3.6
4728,Arkeinm,3.6
4729,Stinkey,3.6
4730,Filyaka,3.6
4731,turbomouloud,3.6
4732,Jendel,3.6
4733,Mahizzle,3.6
4734,CloseRa,3.6
4735,Terra4Beat,3.6
4736,afrosemy,3.6
4737,Belogvardeec,3.6
4738,Кираж,3.6
4739,p3rry,3.6
4740,DeadlyFeet,3.6
4741,ccxpccxpccxp,3.6
4742,BlueRoc,3.6
4743,FireGhouL,3.6
4744,Kishibe,3.6
4745,lolxot123,3.6
4746,forsen,3.6
4747,Digo80,3.6
4748,dondo,3.6
4749,Bilal,3.59
4750,Cashewbacca,3.59
4751,愛現束褲,3.59
4752,只待煽情,3.59
4753,Jerry,3.59
4754,Runs,3.59
4755,BethDonald,3.59
4756,CrazyStone,3.59
4757,DonaldBiden,3.59
4758,好運貓頭鷹,3.59
4759,絕對成交,3.59
4760,Orionas,3.59
4761,Danielhaahr,3.59
4762,MintyBear,3.59
4763,Qeqe1,3.59
4764,Slim,3.59
4765,Rokardo,3.59
4766,Кабан,3.59
4767,Насекомое,3.59
4768,Yood,3.59
4769,Sancho,3.59
4770,RasuL,3.59
4771,MuMiNo,3.59
4772,Baadsmoker,3.59
4773,Bleyaz,3.59
4774,lusid,3.59
4775,Mollum,3.59
4776,SpaoPlaka,3.59
4777,GreenLight,3.59
4778,GmodErki,3.59
4779,SadMoon,3.59
4780,Kolle,3.59
4781,PROFORAWHILE,3.59
4782,Adn,3.58
4783,SepiaViper,3.58
4784,葫芦娃,3.58
4785,你的外卖到了,3.58
4786,Technoboy,3.58
4787,DarkDragon,3.58
4788,Broken,3.58
4789,mrwu,3.58
4790,ZHOUXIXI,3.58
4791,woshin1die,3.58
4792,CS810975,3.58
4793,Nsygtb,3.58
4794,Acidk0re,3.58
4795,Felix,3.58
4796,Osiris,3.58
4797,Player,3.58
4798,Jamintel,3.58
4799,RNGmaster,3.58
